"店舗コード","企業名","店舗名","機番号","備考","売上集計日","売上連番","売上時間","削除フラグ","チケット種類","購入方法","電子マネー","売上金額","品目名","グループ名","枚数","税率"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26004","2022-12-27 11:52:00","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26005","2022-12-27 11:52:00","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26006","2022-12-27 11:53:47","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26007","2022-12-27 11:53:47","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26008","2022-12-27 11:55:18","通常売上","通常券","店内／現金","","200","ご飯(大)","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26009","2022-12-27 12:07:36","通常売上","通常券","店内／現金","","980","肉吸いラーメン","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26010","2022-12-27 12:07:36","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26011","2022-12-27 12:07:36","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26012","2022-12-27 12:07:36","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26013","2022-12-27 12:08:24","通常売上","通常券","店内／現金","","900","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26014","2022-12-27 12:08:46","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26015","2022-12-27 12:08:59","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26016","2022-12-27 12:12:02","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26017","2022-12-27 12:12:15","通常売上","通常券","店内／現金","","250","鶏めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26018","2022-12-27 12:12:52","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26019","2022-12-27 12:13:38","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26020","2022-12-27 12:13:38","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26021","2022-12-27 12:14:09","通常売上","通常券","店内／現金","","980","肉吸いラーメン","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26022","2022-12-27 12:15:20","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26023","2022-12-27 12:15:20","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26024","2022-12-27 12:22:40","通常売上","通常券","店内／現金","","980","肉吸いラーメン","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26025","2022-12-27 12:22:40","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26026","2022-12-27 12:22:40","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26027","2022-12-27 12:32:31","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26028","2022-12-27 12:35:13","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26029","2022-12-27 12:35:30","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26030","2022-12-27 12:37:51","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26031","2022-12-27 12:37:51","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26032","2022-12-27 12:41:25","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26033","2022-12-27 12:43:22","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26034","2022-12-27 12:47:35","通常売上","通常券","店内／現金","","980","肉吸いラーメン","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26035","2022-12-27 12:57:11","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26036","2022-12-27 12:57:11","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26037","2022-12-27 12:58:21","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26038","2022-12-27 12:58:21","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26039","2022-12-27 12:58:21","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26040","2022-12-27 13:05:36","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26041","2022-12-27 13:05:36","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26042","2022-12-27 13:05:54","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26043","2022-12-27 13:06:19","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26044","2022-12-27 13:12:39","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26045","2022-12-27 13:21:36","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26046","2022-12-27 13:34:00","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26047","2022-12-27 13:34:00","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26048","2022-12-27 13:34:30","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26049","2022-12-27 13:36:02","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26050","2022-12-27 13:36:48","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26051","2022-12-27 13:36:48","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26052","2022-12-27 13:37:18","通常売上","通常券","店内／現金","","980","肉吸いラーメン","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26053","2022-12-27 13:39:21","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26054","2022-12-27 13:39:21","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26055","2022-12-27 13:39:21","通常売上","通常券","店内／現金","","900","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26056","2022-12-27 13:41:14","通常売上","通常券","店内／現金","","900","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26057","2022-12-27 13:41:14","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26058","2022-12-27 14:03:17","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26059","2022-12-27 14:03:17","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26060","2022-12-27 14:03:59","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26061","2022-12-27 14:03:59","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26062","2022-12-27 14:09:52","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26063","2022-12-27 14:11:19","通常売上","通常券","店内／現金","","900","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26064","2022-12-27 14:11:19","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26065","2022-12-27 14:11:19","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26066","2022-12-27 14:11:19","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26067","2022-12-27 14:11:19","通常売上","通常券","店内／現金","","350","チャーシュー盛り合わせ","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26068","2022-12-27 14:11:44","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26069","2022-12-27 14:12:51","通常売上","通常券","店内／現金","","980","肉吸いラーメン","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26070","2022-12-27 14:12:51","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26071","2022-12-27 14:12:51","通常売上","通常券","店内／現金","","250","メンマ","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26072","2022-12-27 14:12:51","通常売上","通常券","店内／現金","","200","コーラ","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26073","2022-12-27 14:19:36","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26074","2022-12-27 14:19:36","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26075","2022-12-27 14:19:58","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26076","2022-12-27 14:29:15","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26077","2022-12-27 14:29:15","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26078","2022-12-27 14:32:50","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26079","2022-12-27 14:32:50","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26080","2022-12-27 14:32:50","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26081","2022-12-27 14:32:50","通常売上","通常券","店内／現金","","350","ももご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26082","2022-12-27 14:37:40","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26083","2022-12-27 14:38:23","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26084","2022-12-27 14:44:19","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26085","2022-12-27 14:44:19","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26086","2022-12-27 14:44:19","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26087","2022-12-27 14:44:19","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26088","2022-12-27 14:44:19","通常売上","通常券","店内／現金","","200","コーラ","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26089","2022-12-27 14:46:13","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26090","2022-12-27 14:46:13","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26091","2022-12-27 14:46:13","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26092","2022-12-27 14:46:13","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26093","2022-12-27 14:46:13","通常売上","通常券","店内／現金","","200","コーラ","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26094","2022-12-27 18:04:41","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26095","2022-12-27 18:04:41","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26096","2022-12-27 18:04:41","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26097","2022-12-27 18:04:41","通常売上","通常券","店内／現金","","350","レモン酎ハイ","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26098","2022-12-27 18:09:35","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26099","2022-12-27 18:09:35","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26100","2022-12-27 18:13:06","通常売上","通常券","店内／現金","","500","お子様鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26101","2022-12-27 18:13:06","通常売上","通常券","店内／現金","","980","肉吸いラーメン","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26102","2022-12-27 18:13:06","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26103","2022-12-27 18:13:06","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26104","2022-12-27 18:13:40","通常売上","通常券","店内／現金","","250","鶏めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26105","2022-12-27 18:13:40","通常売上","通常券","店内／現金","","200","ご飯もの大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26106","2022-12-27 18:17:50","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26107","2022-12-27 18:17:50","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26108","2022-12-27 18:17:50","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26109","2022-12-27 18:18:22","通常売上","通常券","店内／現金","","900","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26110","2022-12-27 18:18:34","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26111","2022-12-27 18:18:34","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26112","2022-12-27 18:33:01","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26113","2022-12-27 18:33:01","通常売上","通常券","店内／現金","","150","ご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26114","2022-12-27 19:29:29","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26115","2022-12-27 19:29:29","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26116","2022-12-27 19:29:29","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26117","2022-12-27 19:31:16","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26118","2022-12-27 19:31:16","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26119","2022-12-27 19:31:56","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26120","2022-12-27 20:09:19","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26121","2022-12-27 20:09:19","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26122","2022-12-27 20:09:19","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26123","2022-12-27 20:09:19","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26124","2022-12-27 20:09:19","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26125","2022-12-27 20:10:27","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26126","2022-12-27 20:10:27","通常売上","通常券","店内／現金","","350","ももご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26127","2022-12-27 20:14:33","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26128","2022-12-27 20:15:02","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26129","2022-12-27 20:31:39","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26130","2022-12-27 20:31:39","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26131","2022-12-27 20:46:18","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26132","2022-12-27 21:18:36","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26133","2022-12-27 21:25:39","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26134","2022-12-27 21:25:39","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26135","2022-12-27 21:25:39","通常売上","通常券","店内／現金","","900","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26136","2022-12-27 21:25:39","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26137","2022-12-27 22:15:52","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26138","2022-12-27 22:15:52","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26139","2022-12-27 22:16:06","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26140","2022-12-27 22:16:17","通常売上","通常券","店内／現金","","980","肉吸いラーメン","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-27","26141","2022-12-27 22:16:26","通常売上","通常券","店内／現金","","880","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26142","2022-12-28 11:35:13","通常売上","通常券","店内／現金","","980","肉吸いラーメン","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26143","2022-12-28 11:35:13","通常売上","通常券","店内／現金","","350","チャーシュー盛り合わせ","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26144","2022-12-28 11:40:37","通常売上","複数券","店内／現金","","830","鶏そば","ラーメン","3","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26145","2022-12-28 11:43:03","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26146","2022-12-28 11:47:14","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26147","2022-12-28 11:47:14","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26148","2022-12-28 11:48:43","通常売上","通常券","店内／現金","","900","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26149","2022-12-28 11:48:43","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26150","2022-12-28 11:59:03","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26151","2022-12-28 11:59:03","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26152","2022-12-28 12:04:57","通常売上","通常券","店内／現金","","980","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26153","2022-12-28 12:04:57","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26154","2022-12-28 12:04:57","通常売上","通常券","店内／現金","","150","ご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26155","2022-12-28 12:08:43","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26156","2022-12-28 12:08:43","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26157","2022-12-28 12:09:27","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26158","2022-12-28 12:09:27","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26159","2022-12-28 12:14:34","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26160","2022-12-28 12:14:34","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26161","2022-12-28 12:15:06","通常売上","通常券","店内／現金","","930","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26162","2022-12-28 12:15:06","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26163","2022-12-28 12:15:38","通常売上","通常券","店内／現金","","900","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26164","2022-12-28 12:15:38","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26165","2022-12-28 12:16:59","通常売上","通常券","店内／現金","","830","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-12-28","26166","2022-12-28 12:16:59","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
