Sales date,Sales time,Price,Item name,Item Group,quantity
2023/1/31,2023/1/31 11:53,100,large serving of noodles,topping,1
2023/1/31,2023/1/31 12:00,920,salty chicken ramen,ramen,1
2023/1/31,2023/1/31 12:02,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 12:06,980,simmered beef ramen,ramen,1
2023/1/31,2023/1/31 12:10,930,mazesoba,ramen,1
2023/1/31,2023/1/31 12:10,250,chikin tempura + rice set,topping,1
2023/1/31,2023/1/31 12:12,930,mazesoba,ramen,1
2023/1/31,2023/1/31 12:13,930,mazesoba,ramen,1
2023/1/31,2023/1/31 12:13,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 12:13,100,boiled egg,topping,1
2023/1/31,2023/1/31 12:16,920,salty chicken ramen,ramen,1
2023/1/31,2023/1/31 12:16,930,mazesoba,ramen,1
2023/1/31,2023/1/31 12:17,980,simmered beef ramen,ramen,1
2023/1/31,2023/1/31 12:18,980,simmered beef ramen,ramen,1
2023/1/31,2023/1/31 12:19,930,mazesoba,ramen,1
2023/1/31,2023/1/31 12:19,70,rice only for mazesoba,topping,1
2023/1/31,2023/1/31 12:19,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 12:19,100,large serving of noodles,topping,1
2023/1/31,2023/1/31 12:19,250,extra roasted pork fillet,topping,1
2023/1/31,2023/1/31 12:26,1050,salty aged chikin ramen,ramen,1
2023/1/31,2023/1/31 12:27,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 12:27,250,extra roasted pork fillet,topping,1
2023/1/31,2023/1/31 12:28,930,mazesoba,ramen,1
2023/1/31,2023/1/31 12:28,100,boiled egg,topping,1
2023/1/31,2023/1/31 12:28,490,whisky soda,drink,1
2023/1/31,2023/1/31 12:34,1050,salty aged chikin ramen,ramen,1
2023/1/31,2023/1/31 12:34,250,chikin tempura + rice set,topping,1
2023/1/31,2023/1/31 12:34,1000,soy sauce aged chicken ramen,ramen,1
2023/1/31,2023/1/31 12:34,250,chikin tempura + rice set,topping,1
2023/1/31,2023/1/31 12:36,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 12:36,250,chikin tempura + rice set,topping,1
2023/1/31,2023/1/31 12:36,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 12:36,250,chikin tempura + rice set,topping,1
2023/1/31,2023/1/31 12:37,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 12:37,100,large serving of noodles,topping,1
2023/1/31,2023/1/31 12:38,890,soy sauce chicken ramen,ramen,2
2023/1/31,2023/1/31 12:38,250,extra roasted pork fillet,topping,2
2023/1/31,2023/1/31 12:45,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 12:45,100,boiled egg,topping,1
2023/1/31,2023/1/31 12:45,250,extra roasted pork fillet,topping,1
2023/1/31,2023/1/31 12:46,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 12:49,920,salty chicken ramen,ramen,1
2023/1/31,2023/1/31 12:49,100,boiled egg,topping,1
2023/1/31,2023/1/31 12:49,920,salty chicken ramen,ramen,1
2023/1/31,2023/1/31 12:49,100,boiled egg,topping,1
2023/1/31,2023/1/31 12:54,930,mazesoba,ramen,1
2023/1/31,2023/1/31 13:02,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 13:02,100,large serving of noodles,topping,1
2023/1/31,2023/1/31 13:03,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 13:03,100,boiled egg,topping,1
2023/1/31,2023/1/31 13:10,980,simmered beef ramen,ramen,1
2023/1/31,2023/1/31 13:10,100,large serving of noodles,topping,1
2023/1/31,2023/1/31 13:15,920,salty chicken ramen,ramen,1
2023/1/31,2023/1/31 13:24,1000,soy sauce aged chicken ramen,ramen,1
2023/1/31,2023/1/31 13:33,1050,salty aged chikin ramen,ramen,1
2023/1/31,2023/1/31 13:33,250,chicken tempura,A la carte,1
2023/1/31,2023/1/31 13:36,1050,salty aged chikin ramen,ramen,1
2023/1/31,2023/1/31 13:36,100,boiled egg,topping,1
2023/1/31,2023/1/31 14:06,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 14:06,100,large serving of noodles,topping,1
2023/1/31,2023/1/31 14:06,250,extra roasted pork fillet,topping,1
2023/1/31,2023/1/31 14:06,300,butter rice,food,1
2023/1/31,2023/1/31 14:06,200,large serving of ricebowl,topping,1
2023/1/31,2023/1/31 14:07,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 14:07,250,butter rice set,topping,1
2023/1/31,2023/1/31 14:13,930,mazesoba,ramen,1
2023/1/31,2023/1/31 14:13,70,rice only for mazesoba,topping,1
2023/1/31,2023/1/31 14:13,250,extra roasted pork fillet,topping,1
2023/1/31,2023/1/31 14:29,1000,soy sauce aged chicken ramen,ramen,1
2023/1/31,2023/1/31 14:30,1050,salty aged chikin ramen,ramen,1
2023/1/31,2023/1/31 14:30,250,butter rice set,topping,1
2023/1/31,2023/1/31 14:31,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 14:31,100,large serving of noodles,topping,1
2023/1/31,2023/1/31 18:08,890,soy sauce chicken ramen,ramen,2
2023/1/31,2023/1/31 18:08,100,boiled egg,topping,2
2023/1/31,2023/1/31 18:09,1050,salty aged chikin ramen,ramen,1
2023/1/31,2023/1/31 18:09,100,boiled egg,topping,1
2023/1/31,2023/1/31 18:52,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 18:52,250,chicken tempura,A la carte,1
2023/1/31,2023/1/31 19:14,980,simmered beef ramen,ramen,1
2023/1/31,2023/1/31 19:14,300,butter rice,food,1
2023/1/31,2023/1/31 19:19,930,mazesoba,ramen,1
2023/1/31,2023/1/31 19:19,250,extra roasted pork fillet,topping,1
2023/1/31,2023/1/31 19:19,400,chicken thigh rice,food,1
2023/1/31,2023/1/31 19:22,980,simmered beef ramen,ramen,1
2023/1/31,2023/1/31 19:22,300,butter rice,food,1
2023/1/31,2023/1/31 19:23,1050,salty aged chikin ramen,ramen,1
2023/1/31,2023/1/31 19:23,100,large serving of noodles,topping,1
2023/1/31,2023/1/31 19:27,1050,salty aged chikin ramen,ramen,1
2023/1/31,2023/1/31 19:27,490,draft beer,drink,1
2023/1/31,2023/1/31 19:37,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 19:37,300,butter rice,food,1
2023/1/31,2023/1/31 19:38,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 19:38,300,butter rice,food,1
2023/1/31,2023/1/31 19:58,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 19:58,250,extra roasted pork fillet,topping,1
2023/1/31,2023/1/31 19:59,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 19:59,100,large serving of noodles,topping,1
2023/1/31,2023/1/31 19:59,100,boiled egg,topping,1
2023/1/31,2023/1/31 19:59,400,chicken thigh rice,food,1
2023/1/31,2023/1/31 20:33,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 20:33,930,mazesoba,ramen,1
2023/1/31,2023/1/31 21:00,890,soy sauce chicken ramen,ramen,1
2023/1/31,2023/1/31 21:00,300,butter rice,food,1
2023/1/31,2023/1/31 22:06,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 11:36,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 11:48,930,mazesoba,ramen,1
2023/2/1,2023/2/1 11:48,70,rice only for mazesoba,topping,1
2023/2/1,2023/2/1 12:02,890,soy sauce chicken ramen,ramen,2
2023/2/1,2023/2/1 12:02,250,chikin tempura + rice set,topping,2
2023/2/1,2023/2/1 12:04,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 12:04,250,chikin tempura + rice set,topping,1
2023/2/1,2023/2/1 12:05,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 12:05,250,chikin tempura + rice set,topping,1
2023/2/1,2023/2/1 12:10,1000,soy sauce aged chicken ramen,ramen,1
2023/2/1,2023/2/1 12:10,300,butter rice,food,1
2023/2/1,2023/2/1 12:15,1000,soy sauce aged chicken ramen,ramen,1
2023/2/1,2023/2/1 12:15,100,large serving of noodles,topping,1
2023/2/1,2023/2/1 12:18,920,salty chicken ramen,ramen,1
2023/2/1,2023/2/1 12:19,980,simmered beef ramen,ramen,1
2023/2/1,2023/2/1 12:27,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 12:27,100,large serving of noodles,topping,1
2023/2/1,2023/2/1 12:27,100,boiled egg,topping,1
2023/2/1,2023/2/1 12:27,250,extra roasted pork fillet,topping,1
2023/2/1,2023/2/1 12:27,300,butter rice,food,1
2023/2/1,2023/2/1 12:28,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 12:28,100,large serving of noodles,topping,1
2023/2/1,2023/2/1 12:42,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 12:46,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 12:56,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 12:56,250,chikin tempura + rice set,topping,1
2023/2/1,2023/2/1 13:06,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 13:06,250,chikin tempura + rice set,topping,1
2023/2/1,2023/2/1 13:15,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 13:15,250,chikin tempura + rice set,topping,1
2023/2/1,2023/2/1 13:15,1000,soy sauce aged chicken ramen,ramen,1
2023/2/1,2023/2/1 13:15,250,chikin tempura + rice set,topping,1
2023/2/1,2023/2/1 13:27,920,salty chicken ramen,ramen,1
2023/2/1,2023/2/1 13:27,250,butter rice set,topping,1
2023/2/1,2023/2/1 13:34,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 13:34,250,butter rice set,topping,1
2023/2/1,2023/2/1 13:49,930,mazesoba,ramen,1
2023/2/1,2023/2/1 13:57,930,mazesoba,ramen,1
2023/2/1,2023/2/1 14:05,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 14:22,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 14:38,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 14:38,250,chikin tempura + rice set,topping,1
2023/2/1,2023/2/1 15:41,920,salty chicken ramen,ramen,2
2023/2/1,2023/2/1 15:41,250,chikin tempura + rice set,topping,2
2023/2/1,2023/2/1 15:41,100,boiled egg,topping,2
2023/2/1,2023/2/1 18:04,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 18:04,100,boiled egg,topping,1
2023/2/1,2023/2/1 18:20,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 18:20,100,large serving of noodles,topping,1
2023/2/1,2023/2/1 18:20,300,butter rice,food,1
2023/2/1,2023/2/1 18:20,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 18:20,100,boiled egg,topping,1
2023/2/1,2023/2/1 18:27,300,butter rice,food,1
2023/2/1,2023/2/1 18:27,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 18:27,100,large serving of noodles,topping,1
2023/2/1,2023/2/1 18:40,300,butter rice,food,1
2023/2/1,2023/2/1 18:43,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 18:43,300,butter rice,food,1
2023/2/1,2023/2/1 18:50,930,mazesoba,ramen,1
2023/2/1,2023/2/1 18:52,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 18:52,100,boiled egg,topping,1
2023/2/1,2023/2/1 18:52,300,butter rice,food,1
2023/2/1,2023/2/1 19:17,930,mazesoba,ramen,1
2023/2/1,2023/2/1 19:17,70,rice only for mazesoba,topping,1
2023/2/1,2023/2/1 19:40,400,chicken thigh rice,food,1
2023/2/1,2023/2/1 19:46,980,simmered beef ramen,ramen,1
2023/2/1,2023/2/1 19:47,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 19:47,100,boiled egg,topping,1
2023/2/1,2023/2/1 20:11,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 20:11,300,butter rice,food,1
2023/2/1,2023/2/1 20:24,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 20:24,400,chicken thigh rice,food,1
2023/2/1,2023/2/1 20:35,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 20:35,100,large serving of noodles,topping,2
2023/2/1,2023/2/1 20:35,980,simmered beef ramen,ramen,1
2023/2/1,2023/2/1 20:35,250,extra roasted pork fillet,topping,1
2023/2/1,2023/2/1 20:57,930,mazesoba,ramen,1
2023/2/1,2023/2/1 20:57,100,boiled egg,topping,1
2023/2/1,2023/2/1 20:57,400,chicken thigh rice,food,1
2023/2/1,2023/2/1 21:07,890,soy sauce chicken ramen,ramen,2
2023/2/1,2023/2/1 21:07,100,boiled egg,topping,2
2023/2/1,2023/2/1 21:09,920,salty chicken ramen,ramen,1
2023/2/1,2023/2/1 21:13,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 21:13,100,boiled egg,topping,1
2023/2/1,2023/2/1 21:13,400,chicken thigh rice,food,1
2023/2/1,2023/2/1 21:22,920,salty chicken ramen,ramen,1
2023/2/1,2023/2/1 21:23,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 21:23,100,boiled egg,topping,1
2023/2/1,2023/2/1 21:24,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 21:24,100,boiled egg,topping,1
2023/2/1,2023/2/1 21:24,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 21:24,100,boiled egg,topping,1
2023/2/1,2023/2/1 21:25,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 21:26,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 21:26,100,boiled egg,topping,1
2023/2/1,2023/2/1 21:27,930,mazesoba,ramen,1
2023/2/1,2023/2/1 21:27,100,boiled egg,topping,1
2023/2/1,2023/2/1 21:28,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 21:28,100,large serving of noodles,topping,1
2023/2/1,2023/2/1 21:28,100,boiled egg,topping,1
2023/2/1,2023/2/1 21:28,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 21:36,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 21:36,100,boiled egg,topping,1
2023/2/1,2023/2/1 21:36,250,extra roasted pork fillet,topping,1
2023/2/1,2023/2/1 21:36,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 21:36,100,boiled egg,topping,1
2023/2/1,2023/2/1 21:39,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 21:39,490,draft beer,drink,1
2023/2/1,2023/2/1 21:52,1000,soy sauce aged chicken ramen,ramen,1
2023/2/1,2023/2/1 21:52,100,large serving of noodles,topping,1
2023/2/1,2023/2/1 22:11,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 22:11,100,large serving of noodles,topping,1
2023/2/1,2023/2/1 22:12,1050,salty aged chikin ramen,ramen,1
2023/2/1,2023/2/1 22:12,100,large serving of noodles,topping,1
2023/2/1,2023/2/1 22:28,890,soy sauce chicken ramen,ramen,1
2023/2/1,2023/2/1 22:28,920,salty chicken ramen,ramen,1
2023/2/3,2023/2/3 11:49,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 11:49,100,large serving of noodles,topping,1
2023/2/3,2023/2/3 11:52,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 11:52,250,butter rice set,topping,1
2023/2/3,2023/2/3 11:59,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 11:59,250,chikin tempura + rice set,topping,1
2023/2/3,2023/2/3 12:00,1050,salty aged chikin ramen,ramen,1
2023/2/3,2023/2/3 12:00,250,chikin tempura + rice set,topping,1
2023/2/3,2023/2/3 12:09,1050,salty aged chikin ramen,ramen,1
2023/2/3,2023/2/3 12:10,300,chikin rice bowl,food,1
2023/2/3,2023/2/3 12:10,1050,salty aged chikin ramen,ramen,1
2023/2/3,2023/2/3 12:10,250,chikin tempura + rice set,topping,1
2023/2/3,2023/2/3 12:13,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 12:13,100,boiled egg,topping,1
2023/2/3,2023/2/3 12:15,980,simmered beef ramen,ramen,1
2023/2/3,2023/2/3 12:19,930,mazesoba,ramen,1
2023/2/3,2023/2/3 12:19,100,boiled egg,topping,1
2023/2/3,2023/2/3 12:19,300,beef rice bowl,food,1
2023/2/3,2023/2/3 12:20,980,simmered beef ramen,ramen,1
2023/2/3,2023/2/3 12:20,100,large serving of noodles,topping,1
2023/2/3,2023/2/3 12:21,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 12:21,100,large serving of noodles,topping,1
2023/2/3,2023/2/3 12:21,100,boiled egg,topping,1
2023/2/3,2023/2/3 12:22,1050,salty aged chikin ramen,ramen,1
2023/2/3,2023/2/3 12:22,100,large serving of noodles,topping,1
2023/2/3,2023/2/3 12:32,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 12:34,1050,salty aged chikin ramen,ramen,1
2023/2/3,2023/2/3 12:34,100,large serving of noodles,topping,1
2023/2/3,2023/2/3 12:37,930,mazesoba,ramen,1
2023/2/3,2023/2/3 12:38,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 12:46,890,soy sauce chicken ramen,ramen,2
2023/2/3,2023/2/3 12:47,1050,salty aged chikin ramen,ramen,1
2023/2/3,2023/2/3 13:22,980,simmered beef ramen,ramen,1
2023/2/3,2023/2/3 13:22,250,chikin tempura + rice set,topping,1
2023/2/3,2023/2/3 13:24,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 13:24,250,chikin tempura + rice set,topping,1
2023/2/3,2023/2/3 13:26,100,boiled egg,topping,1
2023/2/3,2023/2/3 13:27,980,simmered beef ramen,ramen,1
2023/2/3,2023/2/3 13:27,250,extra roasted pork fillet,topping,1
2023/2/3,2023/2/3 13:29,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 13:29,100,boiled egg,topping,1
2023/2/3,2023/2/3 13:29,1050,salty aged chikin ramen,ramen,1
2023/2/3,2023/2/3 13:29,100,boiled egg,topping,1
2023/2/3,2023/2/3 13:44,1000,soy sauce aged chicken ramen,ramen,1
2023/2/3,2023/2/3 13:44,100,large serving of noodles,topping,1
2023/2/3,2023/2/3 14:08,1050,salty aged chikin ramen,ramen,1
2023/2/3,2023/2/3 14:08,250,butter rice set,topping,1
2023/2/3,2023/2/3 14:32,980,simmered beef ramen,ramen,1
2023/2/3,2023/2/3 14:36,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 14:52,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 14:52,100,boiled egg,topping,1
2023/2/3,2023/2/3 14:52,100,large serving of noodles,topping,1
2023/2/3,2023/2/3 18:21,930,mazesoba,ramen,1
2023/2/3,2023/2/3 18:21,100,boiled egg,topping,1
2023/2/3,2023/2/3 18:21,70,rice only for mazesoba,topping,1
2023/2/3,2023/2/3 18:22,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 18:22,100,boiled egg,topping,1
2023/2/3,2023/2/3 18:22,100,large serving of noodles,topping,1
2023/2/3,2023/2/3 18:22,980,simmered beef ramen,ramen,1
2023/2/3,2023/2/3 18:22,100,large serving of noodles,topping,1
2023/2/3,2023/2/3 18:23,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 18:23,100,boiled egg,topping,1
2023/2/3,2023/2/3 18:24,980,simmered beef ramen,ramen,1
2023/2/3,2023/2/3 18:24,100,boiled egg,topping,1
2023/2/3,2023/2/3 18:25,930,mazesoba,ramen,1
2023/2/3,2023/2/3 18:25,100,boiled egg,topping,1
2023/2/3,2023/2/3 18:25,920,salty chicken ramen,ramen,1
2023/2/3,2023/2/3 18:25,100,boiled egg,topping,1
2023/2/3,2023/2/3 18:26,490,draft beer,drink,1
2023/2/3,2023/2/3 19:47,930,mazesoba,ramen,1
2023/2/3,2023/2/3 19:47,70,rice only for mazesoba,topping,1
2023/2/3,2023/2/3 21:45,890,soy sauce chicken ramen,ramen,1
2023/2/3,2023/2/3 21:45,100,boiled egg,topping,1
2023/2/3,2023/2/3 21:45,490,draft beer,drink,1
2023/2/4,2023/2/4 11:38,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 11:38,100,large serving of noodles,topping,1
2023/2/4,2023/2/4 11:39,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 11:43,1000,soy sauce aged chicken ramen,ramen,1
2023/2/4,2023/2/4 11:43,300,butter rice,food,1
2023/2/4,2023/2/4 11:55,930,mazesoba,ramen,1
2023/2/4,2023/2/4 11:55,250,chikin tempura + rice set,topping,1
2023/2/4,2023/2/4 12:01,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 12:01,250,butter rice set,topping,1
2023/2/4,2023/2/4 12:05,920,salty chicken ramen,ramen,1
2023/2/4,2023/2/4 12:05,1050,salty aged chikin ramen,ramen,1
2023/2/4,2023/2/4 12:05,550,children's ramen,ramen,1
2023/2/4,2023/2/4 12:07,1050,salty aged chikin ramen,ramen,1
2023/2/4,2023/2/4 12:07,250,chikin tempura + rice set,topping,1
2023/2/4,2023/2/4 12:13,1050,salty aged chikin ramen,ramen,1
2023/2/4,2023/2/4 12:14,920,salty chicken ramen,ramen,1
2023/2/4,2023/2/4 12:14,100,large serving of noodles,topping,1
2023/2/4,2023/2/4 12:14,250,chikin tempura + rice set,topping,1
2023/2/4,2023/2/4 12:14,250,extra roasted pork fillet,topping,1
2023/2/4,2023/2/4 12:15,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 12:15,250,butter rice set,topping,1
2023/2/4,2023/2/4 12:20,890,soy sauce chicken ramen,ramen,2
2023/2/4,2023/2/4 12:25,1000,soy sauce aged chicken ramen,ramen,3
2023/2/4,2023/2/4 12:25,250,chikin tempura + rice set,topping,5
2023/2/4,2023/2/4 12:25,980,simmered beef ramen,ramen,1
2023/2/4,2023/2/4 12:25,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 12:25,100,large serving of noodles,topping,1
2023/2/4,2023/2/4 12:30,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 12:30,100,large serving of noodles,topping,1
2023/2/4,2023/2/4 12:30,100,boiled egg,topping,1
2023/2/4,2023/2/4 12:30,250,chikin tempura + rice set,topping,1
2023/2/4,2023/2/4 12:36,1000,soy sauce aged chicken ramen,ramen,1
2023/2/4,2023/2/4 12:36,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 12:36,400,chicken thigh rice,food,1
2023/2/4,2023/2/4 12:37,1000,soy sauce aged chicken ramen,ramen,1
2023/2/4,2023/2/4 12:37,250,chikin tempura + rice set,topping,1
2023/2/4,2023/2/4 12:37,930,mazesoba,ramen,1
2023/2/4,2023/2/4 12:37,250,chikin tempura + rice set,topping,1
2023/2/4,2023/2/4 12:53,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 12:53,250,chikin tempura + rice set,topping,1
2023/2/4,2023/2/4 12:56,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 12:56,250,butter rice set,topping,1
2023/2/4,2023/2/4 12:58,1000,soy sauce aged chicken ramen,ramen,1
2023/2/4,2023/2/4 13:03,980,simmered beef ramen,ramen,1
2023/2/4,2023/2/4 13:03,100,large serving of noodles,topping,1
2023/2/4,2023/2/4 13:03,100,boiled egg,topping,1
2023/2/4,2023/2/4 13:13,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 13:22,1000,soy sauce aged chicken ramen,ramen,1
2023/2/4,2023/2/4 13:22,100,large serving of noodles,topping,1
2023/2/4,2023/2/4 13:22,250,extra roasted pork fillet,topping,1
2023/2/4,2023/2/4 13:22,250,chikin tempura + rice set,topping,1
2023/2/4,2023/2/4 13:22,920,salty chicken ramen,ramen,1
2023/2/4,2023/2/4 13:22,300,chikin rice bowl,food,1
2023/2/4,2023/2/4 13:23,490,draft beer,drink,1
2023/2/4,2023/2/4 13:25,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 14:04,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 14:04,100,large serving of noodles,topping,1
2023/2/4,2023/2/4 14:11,930,mazesoba,ramen,1
2023/2/4,2023/2/4 14:16,920,salty chicken ramen,ramen,1
2023/2/4,2023/2/4 14:16,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 14:17,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 14:17,250,extra roasted pork fillet,topping,1
2023/2/4,2023/2/4 14:19,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 14:19,250,butter rice set,topping,1
2023/2/4,2023/2/4 14:22,980,simmered beef ramen,ramen,1
2023/2/4,2023/2/4 14:22,250,extra roasted pork fillet,topping,2
2023/2/4,2023/2/4 14:22,1000,soy sauce aged chicken ramen,ramen,1
2023/2/4,2023/2/4 14:24,930,mazesoba,ramen,2
2023/2/4,2023/2/4 14:24,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 14:37,980,simmered beef ramen,ramen,1
2023/2/4,2023/2/4 14:37,930,mazesoba,ramen,1
2023/2/4,2023/2/4 14:37,70,rice only for mazesoba,topping,1
2023/2/4,2023/2/4 14:38,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 14:38,100,large serving of noodles,topping,1
2023/2/4,2023/2/4 14:44,930,mazesoba,ramen,1
2023/2/4,2023/2/4 14:44,250,chikin tempura + rice set,topping,1
2023/2/4,2023/2/4 14:53,1050,salty aged chikin ramen,ramen,1
2023/2/4,2023/2/4 15:06,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 15:07,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 18:54,920,salty chicken ramen,ramen,1
2023/2/4,2023/2/4 18:54,490,draft beer,drink,1
2023/2/4,2023/2/4 20:18,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 20:18,250,chicken tempura,A la carte,1
2023/2/4,2023/2/4 20:24,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 20:24,920,salty chicken ramen,ramen,2
2023/2/4,2023/2/4 20:24,250,chicken tempura,A la carte,2
2023/2/4,2023/2/4 21:00,980,simmered beef ramen,ramen,1
2023/2/4,2023/2/4 21:10,890,soy sauce chicken ramen,ramen,2
2023/2/4,2023/2/4 21:10,100,large serving of noodles,topping,2
2023/2/4,2023/2/4 21:49,920,salty chicken ramen,ramen,1
2023/2/4,2023/2/4 21:49,300,butter rice,food,1
2023/2/4,2023/2/4 21:49,200,large serving of ricebowl,topping,1
2023/2/4,2023/2/4 21:50,920,salty chicken ramen,ramen,1
2023/2/4,2023/2/4 21:50,300,butter rice,food,1
2023/2/4,2023/2/4 21:57,1050,salty aged chikin ramen,ramen,1
2023/2/4,2023/2/4 21:57,890,soy sauce chicken ramen,ramen,1
2023/2/4,2023/2/4 21:58,980,simmered beef ramen,ramen,1
2023/2/4,2023/2/4 22:14,930,mazesoba,ramen,2
2023/2/5,2023/2/5 11:33,890,soy sauce chicken ramen,ramen,1
2023/2/5,2023/2/5 11:33,890,soy sauce chicken ramen,ramen,1
2023/2/5,2023/2/5 11:34,890,soy sauce chicken ramen,ramen,1
2023/2/5,2023/2/5 11:34,250,chikin tempura + rice set,topping,1
2023/2/5,2023/2/5 11:35,1000,soy sauce aged chicken ramen,ramen,1
2023/2/5,2023/2/5 11:35,250,extra roasted pork fillet,topping,1
