"店舗コード","企業名","店舗名","機番号","備考","売上集計日","売上連番","売上時間","削除フラグ","チケット種類","購入方法","電子マネー","売上金額","品目名","グループ名","枚数","税率"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9643","2022-07-23 18:10:44","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9644","2022-07-23 18:38:16","通常売上","複数券","店内／現金","","780","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9645","2022-07-23 18:38:16","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9646","2022-07-23 18:53:19","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9647","2022-07-23 18:54:18","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9648","2022-07-23 19:00:27","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9649","2022-07-23 19:00:41","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9650","2022-07-23 19:06:39","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9651","2022-07-23 19:06:52","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9652","2022-07-23 19:44:38","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9653","2022-07-23 19:44:47","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9654","2022-07-23 20:08:17","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9655","2022-07-23 20:11:24","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9656","2022-07-23 20:12:03","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9657","2022-07-23 20:12:03","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9658","2022-07-23 20:12:40","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9659","2022-07-23 20:19:40","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9660","2022-07-23 20:19:40","通常売上","通常券","店内／現金","","250","鶏めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9661","2022-07-23 20:27:37","通常売上","通常券","店内／現金","","150","ご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9662","2022-07-23 20:27:37","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9663","2022-07-23 20:32:33","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9664","2022-07-23 20:32:33","通常売上","複数券","店内／現金","","250","バターご飯","ご飯もの","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9665","2022-07-23 20:32:33","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9666","2022-07-23 21:55:03","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9667","2022-07-23 21:56:26","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9668","2022-07-23 21:56:26","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9669","2022-07-23 22:03:17","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9670","2022-07-23 22:03:48","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-23","9671","2022-07-23 22:12:50","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9672","2022-07-24 11:16:46","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9673","2022-07-24 11:18:00","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9674","2022-07-24 11:18:00","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9675","2022-07-24 11:36:19","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9676","2022-07-24 11:38:14","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9677","2022-07-24 11:38:14","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9678","2022-07-24 11:38:14","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9679","2022-07-24 11:39:30","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9680","2022-07-24 11:40:01","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9681","2022-07-24 11:47:15","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9682","2022-07-24 11:47:15","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9683","2022-07-24 11:47:15","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9684","2022-07-24 11:47:15","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9685","2022-07-24 11:53:48","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9686","2022-07-24 11:53:48","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9687","2022-07-24 11:55:13","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9688","2022-07-24 11:55:13","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9689","2022-07-24 11:55:37","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9690","2022-07-24 11:57:24","通常売上","通常券","店内／現金","","880","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9691","2022-07-24 11:57:24","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9692","2022-07-24 11:58:24","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9693","2022-07-24 12:10:31","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9694","2022-07-24 12:10:31","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9695","2022-07-24 12:10:56","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9696","2022-07-24 12:11:20","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9697","2022-07-24 12:20:59","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9698","2022-07-24 12:20:59","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9699","2022-07-24 12:24:56","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9700","2022-07-24 12:24:56","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9701","2022-07-24 12:32:22","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9702","2022-07-24 12:36:55","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9703","2022-07-24 12:36:55","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9704","2022-07-24 12:40:48","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9705","2022-07-24 12:40:48","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9706","2022-07-24 12:41:39","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9707","2022-07-24 12:42:42","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9708","2022-07-24 12:43:42","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9709","2022-07-24 12:44:24","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9710","2022-07-24 12:44:24","通常売上","通常券","店内／現金","","70","まぜそば〆ご飯","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9711","2022-07-24 12:47:53","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9712","2022-07-24 12:48:09","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9713","2022-07-24 12:49:23","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9714","2022-07-24 12:49:48","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9715","2022-07-24 12:56:00","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9716","2022-07-24 12:58:20","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9717","2022-07-24 12:58:41","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9718","2022-07-24 12:58:41","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9719","2022-07-24 12:59:28","通常売上","通常券","店内／現金","","880","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9720","2022-07-24 12:59:28","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9721","2022-07-24 12:59:40","通常売上","複数券","店内／現金","","390","生ビール","ドリンク","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9722","2022-07-24 13:00:09","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9723","2022-07-24 13:06:30","通常売上","複数券","店内／現金","","390","生ビール","ドリンク","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9724","2022-07-24 13:06:30","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9725","2022-07-24 13:06:30","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9726","2022-07-24 13:06:30","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9727","2022-07-24 13:09:16","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9728","2022-07-24 13:09:16","通常売上","複数券","店内／現金","","200","とり天＋ライスセット","トッピング","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9729","2022-07-24 13:09:16","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9730","2022-07-24 13:10:04","通常売上","複数券","店内／現金","","390","生ビール","ドリンク","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9731","2022-07-24 13:11:17","通常売上","通常券","店内／現金","","350","チャーシュー盛り合わせ","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9732","2022-07-24 13:18:10","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9733","2022-07-24 13:22:31","通常売上","複数券","店内／現金","","390","生ビール","ドリンク","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9734","2022-07-24 13:33:08","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9735","2022-07-24 13:33:08","通常売上","通常券","店内／現金","","250","鶏めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9736","2022-07-24 13:45:30","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9737","2022-07-24 13:45:30","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9738","2022-07-24 13:52:44","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9739","2022-07-24 13:52:44","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9740","2022-07-24 13:52:44","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9741","2022-07-24 13:52:44","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9742","2022-07-24 13:53:32","通常売上","複数券","店内／現金","","780","鶏そば","ラーメン","2","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9743","2022-07-24 13:57:07","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9744","2022-07-24 13:57:07","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9745","2022-07-24 13:57:07","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9746","2022-07-24 14:00:27","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9747","2022-07-24 14:00:27","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9748","2022-07-24 14:00:27","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9749","2022-07-24 14:00:27","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9750","2022-07-24 14:04:10","通常売上","通常券","店内／現金","","880","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9751","2022-07-24 14:04:10","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9752","2022-07-24 14:04:58","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9753","2022-07-24 14:05:24","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9754","2022-07-24 14:12:51","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9755","2022-07-24 14:12:51","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9756","2022-07-24 14:36:43","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9757","2022-07-24 14:36:43","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9758","2022-07-24 14:37:29","通常売上","通常券","店内／現金","","880","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9759","2022-07-24 14:37:29","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9760","2022-07-24 14:53:55","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9761","2022-07-24 14:53:55","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9762","2022-07-24 14:54:49","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9763","2022-07-24 14:54:49","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9764","2022-07-24 15:02:29","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9765","2022-07-24 15:02:29","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9766","2022-07-24 15:02:52","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9767","2022-07-24 15:04:07","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9768","2022-07-24 15:04:07","通常売上","通常券","店内／現金","","250","鶏めし","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9769","2022-07-24 15:13:20","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9770","2022-07-24 15:13:20","通常売上","通常券","店内／現金","","200","とり天＋ライスセット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9771","2022-07-24 17:14:43","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9772","2022-07-24 18:22:25","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9773","2022-07-24 18:22:25","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9774","2022-07-24 18:39:22","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9775","2022-07-24 18:39:22","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9776","2022-07-24 18:49:10","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9777","2022-07-24 18:59:19","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9778","2022-07-24 18:59:51","通常売上","通常券","店内／現金","","880","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9779","2022-07-24 19:00:39","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9780","2022-07-24 19:01:23","通常売上","通常券","店内／現金","","830","塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9781","2022-07-24 19:01:23","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9782","2022-07-24 19:40:13","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9783","2022-07-24 19:40:13","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9784","2022-07-24 19:40:37","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9785","2022-07-24 19:40:37","通常売上","通常券","店内／現金","","200","チャーシュー増し","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9786","2022-07-24 19:40:52","通常売上","通常券","店内／現金","","150","ご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9787","2022-07-24 19:43:25","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9788","2022-07-24 19:43:25","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9789","2022-07-24 19:48:34","通常売上","通常券","店内／現金","","850","まぜそば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9790","2022-07-24 19:49:38","通常売上","通常券","店内／現金","","350","ももご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9791","2022-07-24 19:49:38","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9792","2022-07-24 19:50:27","通常売上","通常券","店内／現金","","250","バターご飯","ご飯もの","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9793","2022-07-24 19:50:27","通常売上","通常券","店内／現金","","150","とり天","一品","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9794","2022-07-24 19:50:27","通常売上","通常券","店内／現金","","390","生ビール","ドリンク","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9795","2022-07-24 20:33:14","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9796","2022-07-24 20:33:14","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9797","2022-07-24 20:41:41","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9798","2022-07-24 20:42:02","通常売上","通常券","店内／現金","","780","鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-24","9799","2022-07-24 20:42:02","通常売上","通常券","店内／現金","","100","麺大盛","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-25","9800","2022-07-25 11:15:25","通常売上","通常券","店内／現金","","930","熟成塩鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-25","9801","2022-07-25 11:15:25","通常売上","通常券","店内／現金","","100","煮卵","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-25","9802","2022-07-25 11:29:19","通常売上","通常券","店内／現金","","880","熟成しょうゆ鶏そば","ラーメン","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-25","9803","2022-07-25 11:29:19","通常売上","通常券","店内／現金","","200","バターご飯セット","トッピング","1","0"
"os31336-010","株式会社開花者","ボクの麺処","1","","2022-07-25","9804","2022-07-25 11:45:23","通常売上","通常券","店内／現金","","950","冷やし鶏塩そば","ラーメン","1","0"
